title,time,init,link,paraContainKeyword
Chứng khoán sáng 2/4: Tiền vào rồi!,02/04/2018 11:59,Thanh khoản đã tăng mạnh trong sáng nay và thị trường khởi sắc đáng kể. Nếu không vì VNM vẫn đang rơi sâu thì VN-Index sẽ còn tăng mạnh nữa...,http://vneconomy.vn/chung-khoan-sang-2-4-tien-vao-roi-20180402115723395.htm,"Phía tăng khá tưng bừng với nhiều trụ mạnh. Cổ phiếu vốn hóa  lớn nhất thị trường là VIC đang tăng 3,24%. Kế đó VCB tăng 3,55%, GAS tăng  3,12%, MSN tăng 3,35%, BVH tăng 5,29%, CTG tăng 2,75%, MBB tăng 1,59%, NVL tăng  3,18%, ROS tăng 6,81%, VJC tăng 1,88%, VPB tăng 2,95%..."
Blog chứng khoán: Tận hưởng xu thế tăng,02/04/2018 16:56,Tiền quay lại thị trường với cường độ lớn hôm nay đã tạo được hiệu ứng giá mạnh mẽ phù hợp...,http://vneconomy.vn/blog-chung-khoan-tan-huong-xu-the-tang-20180402164939326.htm,"Giao dịch cực kỳ cởi mở hôm nay xác nhận thị trường tuần trước  chỉ là sức ép tâm lý. Dòng tiền đã quay lại với cường độ lớn, đẩy các chỉ số vượt  đỉnh thuyết phục."
Cổ phiếu Hoàng Anh Gia Lai giảm sàn sau “cú sốc” kiểm toán,02/04/2018 17:40,"Sau kiểm toán, lợi nhuận sau thuế của Hoàng Anh Gia Lai giảm mạnh từ 1.032 tỷ đồng xuống còn 371,6 tỷ đồng...",http://vneconomy.vn/co-phieu-hoang-anh-gia-lai-giam-san-sau-cu-soc-kiem-toan-2018040217120231.htm,"Song sau đó, Uỷ ban Chứng khoán Nhà nước đã chấp thuận cho Công ty Cổ phần Hoàng Anh Gia Lai và Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai được gia hạn thời gian công bố báo cáo tài chính năm 2017 đã kiểm toán trong thời hạn 100 ngày kể từ ngày kết thúc năm tài chính, nhưng không quá 10 ngày kể từ ngày tổ chức kiểm toán ký báo cáo kiểm toán theo quy định tại Thông tư 155/2015/TT-BTC ngày 6.10.2015 của Bộ trưởng Bộ Tài chính hướng dẫn công bố thông tin trên thị trường chứng khoán."
Nhận định chứng khoán ngày 3/4: “Bắt đầu cho xu hướng tăng mới”,02/04/2018 21:47,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 3/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-3-4-bat-dau-cho-xu-huong-tang-moi-20180402211944432.htm,"""Có thể thấy, kỳ vọng của nhà đầu tư trên thị trường đã được cải thiện đáng kể nhờ những thông tin vĩ mô tích cực liên tục được chính phủ công bố trong thời gần đây, cũng như quyết tâm xuyên suốt và định hướng nhất quán của nhà điều hành trong việc cả thiện môi trường kinh doanh và thúc đẩy tăng trưởng kinh tế bền vững."
"Chứng khoán chiều 2/4: Trụ rất vững, VN-Index tăng hơn 22 điểm",02/04/2018 16:52,"Đà tăng không ào ạt thêm trong nửa sau phiên chiều nay mà giảm tốc đáng kể, một phần vì đã có đà bứt phá đầu phiên...",http://vneconomy.vn/chung-khoan-chieu-2-4-tru-rat-vung-vn-index-tang-hon-22-diem-20180402164749138.htm,Nhịp tăng ấn tượng nhất diễn ra trong khoảng 30 phút đầu  tiên. Sau đó thị trường hầu như dao động hẹp đi ngang trước nỗi ám ảnh về nguy  cơ lại có một đợt xả hàng giống các phiên trước.
"Phố Wall “rực lửa” vì cổ phiếu công nghệ, nỗi lo chiến tranh thương mại",03/04/2018 07:43,Phiên giao dịch này đánh dấu sự khởi đầu tháng Tư tồi tệ nhất ở Phố Wall kể từ Đại suy thoái thập niên 1930...,http://vneconomy.vn/pho-wall-ruc-lua-vi-co-phieu-cong-nghe-noi-lo-chien-tranh-thuong-mai-20180403070738963.htm,"Ngày giao dịch đầu tiên của quý 2/2018 bắt đầu với một cuộc bán tháo lớn tập trung ở hai nhóm cổ phiếu công nghệ và hàng tiêu dùng thiết yếu. Amazon, Tesla và Microsoft trở thành những cổ phiếu dẫn đầu sự sụt giảm của thị trường, sau khi Trung Quốc tuyên bố đánh thuế 128 mặt hàng của Mỹ nhằm trả đũa việc Washington dựng hàng rào thuế quan thép và nhôm."
"Chứng khoán sáng 3/4: Cổ phiếu chứng khoán, ngân hàng ngược dòng",03/04/2018 12:01,"Thị trường đã chịu tác động từ diễn biến bên ngoài và đang giảm nhẹ. Riêng cổ phiếu dẫn dắt nhóm chứng khoán, ngân hàng đã bật tăng...",http://vneconomy.vn/chung-khoan-sang-3-4-co-phieu-chung-khoan-ngan-hang-nguoc-dong-20180403115701027.htm,"Mức giảm này có thể xem là tích cực vì đêm qua chứng khoán Mỹ  đều giảm trên dưới 2%. Trước đây khi thị trường Mỹ giảm lớn như vậy thì chứng  khoán trong nước chịu tác động rất tiêu cực. Sáng nay VN-Index giảm sâu nhất  cũng chỉ là 0,72% so với tham chiếu."
"Tháng 3, HNX huy động được 11.028 tỷ đồng qua kênh trái phiếu",03/04/2018 11:57,"Sở Giao dịch Chứng khoán Hà Nội (HNX) đã tổ chức 11 phiên đấu thầu, huy động được tổng cộng 11.028 tỷ đồng trái phiếu, tăng 10% so với tháng 2/2018...",http://vneconomy.vn/thang-3-hnx-huy-dong-duoc-11028-ty-dong-qua-kenh-trai-phieu-20180402225113377.htm,"Cũng theo HNX, trên thị trường trái phiếu Chính phủ thứ cấp tháng 3/2018, tổng khối lượng giao dịch trái phiếu Chính phủ theo phương thức giao dịch thông thường (outright) đạt hơn 1 tỷ trái phiếu, tương đương với giá trị giao dịch đạt hơn 122 nghìn tỷ đồng, tăng 65% về giá trị so với tháng 2/2018. Tổng khối lượng giao dịch trái phiếu Chính phủ theo phương thức giao dịch mua bán lại (repos) đạt hơn 1,42 tỷ trái phiếu, tương đương với giá trị giao dịch đạt hơn 148,8 nghìn tỷ đồng, tăng 77,5% về giá trị so với tháng 2/2018."
Blog chứng khoán: Vốn ngoại ép mạnh,03/04/2018 17:18,Thị trường vẫn đang đứng trước kỳ vọng kết quả kinh doanh sắp ra...,http://vneconomy.vn/blog-chung-khoan-von-ngoai-ep-manh-20180403171055648.htm,"Phiên hôm nay thị trường trong nước đã thể hiện sức đề kháng  nhất định, có thể xem là điều chỉnh tích cực trong buổi sáng. Tuy nhiên sang  chiều thì tình hình xấu hơn, các trụ quá kém. Thông tin cơ bản không có gì biến  động lớn nhưng tâm lý dao động mạnh. Áp lực bán gia tăng và đổi trụ không thành  công."
"Sau IPO, PV Power tăng trưởng lợi nhuận vượt kế hoạch 3 con số",03/04/2018 17:28,"Lợi nhuận của PV Power quý 1/2018 đạt 726,9 tỷ đồng, vượt 224% so với kế hoạch đề ra...",http://vneconomy.vn/sau-ipo-pv-power-tang-truong-loi-nhuan-vuot-ke-hoach-3-con-so-20180403172018491.htm,"Trong quý 2/2018, PV Power đặt mục tiêu vận hành, sửa chữa, bảo dưỡng duy trì thiết bị nhà máy khả dụng cao, phấn đấu tổng sản lượng điện sản xuất đạt 5.928 triệu kWh với hiệu quả tối ưu khi tham gia thị trường điện cạnh tranh."
"Nhận định chứng khoán ngày 4/4: ""Điều chỉnh nhẹ trước khi tăng""",03/04/2018 22:40,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 4/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-4-4-dieu-chinh-nhe-truoc-khi-tang-20180403200636789.htm,"""Sau khi có sự bứt phá khá mạnh hôm qua, chỉ số đã có một phiên điều chỉnh giảm khi khối ngoại có động thái chốt lời ở một số mã vốn hóa lớn đã tăng khá mạnh trong giai đoạn trước. Mặc dù vậy, phiên điều chỉnh như hôm 3/4 do ảnh hưởng của thị trường tài chính quốc tế chưa làm thay đổi xu hướng hiện tại, trong bối cảnh chỉ số chung vẫn chịu ảnh hưởng lớn từ diễn biến giao dịch của nhóm các cổ phiếu vốn hóa lớn đầu ngành."
"Khối ngoại mua ròng hơn 10.000 tỷ, chứng khoán Việt sẽ tăng đến đâu?",03/04/2018 18:36,"Đây là quý mua ròng thứ 5 liên tiếp của khối ngoại trên HOSE. Tính từ đầu năm 2017 đến nay, khối ngoại đã mua ròng tổng cộng trên 37.000 tỷ đồng...",http://vneconomy.vn/khoi-ngoai-mua-rong-hon-10000-ty-chung-khoan-viet-se-tang-den-dau-20180403182530572.htm,"Dự báo về đà tăng trưởng thị trường chứng khoán năm 2018, Công ty TNHH Chứng khoán Ngân hàng Việt Nam Thịnh Vượng (VPBS) cho rằng đà tăng của thị trường hiện tại dựa trên nền tảng cơ bản nhất là sự tăng trưởng kinh tế bền vững hơn nhờ đóng góp từ công nghiệp chế biến, chế tạo; các yếu tố vĩ mô được quản lý, điều hành tốt hơn đưa tới sự ổn định về mặt vĩ mô, tăng trưởng tín dụng hợp lý ở mức vừa phải và chuyển dịch tốt vào các lĩnh vực cốt lõi của nền kinh tế; cấu trúc thị trường lành mạnh hơn và dòng tiền nội cũng tăng trưởng vượt bậc cả về lượng và chất trong hơn 10 năm qua."
"Giá vàng tăng, USD tự do sụt mạnh",07/03/2018 11:17,"Sáng nay, giá vàng SJC bán lẻ chỉ cao hơn giá vàng thế giới quy đổi khoảng 150.000 đồng/lượng...",http://vneconomy.vn/gia-vang-tang-usd-tu-do-sut-manh-20180307110422181.htm,"Lúc hơn 10h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,75 triệu đồng/lượng (mua vào) và 36,83 triệu đồng/lượng (bán ra). So với cuối giờ chiều qua, giá vàng SJC tại doanh nghiệp này hiện tăng 40.000 đồng/lượng ở chiều mua vào và tăng 50.000 đồng/lượng ở chiều bán ra."
Ngân hàng Việt đón đại sóng lợi nhuận 2018?,10/03/2018 21:49,Sức vươn mạnh mẽ đã khởi động ở một số ngân hàng thương mại cổ phần tư nhân...,http://vneconomy.vn/ngan-hang-viet-don-dai-song-loi-nhuan-2018-20180310170936962.htm,"Trong khi đó, với Techcombank và VPBank, đại sóng lợi nhuận ngân hàng năm nay đã bắt đầu cho thấy sự nổi lên và khả năng có lấn lướt từ khối tư nhân. Theo đó, dự báo 2018 sẽ là năm đầu tiên thị trường được chứng kiến những nhà băng tư nhân có quy mô vốn thấp hơn, tổng tài sản thấp hơn nhiều nhưng lợi nhuận chính thức ngang ngửa, thậm chí có thể vượt qua một số thành viên ngân hàng thương mại nhà nước."
"""Bốc quẻ"" cho tỷ giá",08/03/2018 14:23,"Đến thời điểm hiện tại, dự trữ ngoại hối quốc gia đã đạt mức 60 tỷ USD...",http://vneconomy.vn/boc-que-cho-ty-gia-2018030812093388.htm,"Dẫn chứng về dòng vốn ngoại, báo cáo 2 tháng đầu năm 2018 của Ủy ban Giám sát tài chính quốc gia nhận định: ""Từ đầu năm 2018, mua ròng của khối ngoại trên thị trường chứng khoán chính thức ở mức cao, đạt xấp xỉ 573 triệu USD (trong đó 542 triệu USD cổ phiếu và 31 triệu USD trái phiếu). Trong tháng 2, khối ngoại tiếp tục mua ròng 151 triệu USD trong đó mua ròng 154 triệu USD cổ phiếu và bán ròng 3 triệu USD trái phiếu""."
"Vàng miếng sụt giá, USD tự do tăng trở lại",09/03/2018 10:52,"Đồng USD mạnh lên khiến giá vàng thế giới giảm liên tiếp phiên đêm qua và sáng nay (9/3), kéo giá vàng miếng trong  nước sụt hơn 100.000 đồng/lượng...",http://vneconomy.vn/vang-mieng-sut-gia-usd-tu-do-tang-tro-lai-20180309103218866.htm,"Tại thị trường Tp.HCM cùng thời điểm trên, Công ty SJC báo giá vàng miếng cùng thương hiệu ở mức 36,57 triệu đồng/lượng (mua vào) và 36,75 triệu đồng/lượng (bán ra)."
Ra mắt chương trình mua bảo hiểm trực tuyến trên VietinBank iPay Mobile,12/03/2018 10:00,"Công ty Bảo hiểm Aviva Vietnam cùng ngân hàng VietinBank đã cho ra mắt chương trình ""Bảo vệ dễ dàng cùng VietinBank và Aviva""...",http://vneconomy.vn/ra-mat-chuong-trinh-mua-bao-hiem-truc-tuyen-tren-vietinbank-ipay-mobile-20180312101604399.htm,"Bên cạnh các kênh tiếp cận truyền thống, đây là lần đầu tiên tại thị trường Việt Nam khách hàng có thể tham gia sản phẩm bảo hiểm nhân thọ thông qua ứng dụng ngân hàng điện tử."
"Một phần ""của chìm"" tại HDBank",11/03/2018 12:40,Lợi nhuận từ đánh giá một khoản đầu tư lớn của HDBank chưa được hạch toán vào thu nhập...,http://vneconomy.vn/mot-phan-cua-chim-tai-hdbank-20180311011333383.htm,"Nó ở dạng tiền gửi thanh toán, có chi phí thấp, tạo giá trị trong cân đối vốn, thanh khoản và cả góp phần cạnh tranh lãi suất cho vay trên thị trường."
"""Sẽ khó có thể lý tưởng hơn"" cho đầu tàu vay vốn",12/03/2018 12:15,Chi phí đi vay nội địa của Chính phủ Việt Nam đã tiến gần tới vị thế như của… Mỹ...,http://vneconomy.vn/se-kho-co-the-ly-tuong-hon-cho-dau-tau-vay-von-20180312001740211.htm,"Diễn biến trên gắn chặt với các dòng chảy và trạng thái các kênh vốn trong nước, kết nối với những chuyển động thị trường bên ngoài, cũng như tiềm ẩn dáng dấp những thay đổi trong tương lai gần."
Warburg Pincus đầu tư hơn 370 triệu USD vào Techcombank,12/03/2018 14:45,Khoản đầu tư này nằm trong nỗ lực tăng vốn từ nay đến tháng 6/2018 của Techcombank...,http://vneconomy.vn/warburg-pincus-dau-tu-hon-370-trieu-usd-vao-techcombank-20180312144514076.htm,"Ông Jeffrey Perlman, Giám đốc điều hành khu vực Đông Nam Á của Warburg Pincus, chia sẻ: ""Khoản đầu tư của chúng tôi vào Techcombank khẳng định cam kết lâu dài và sự tin tưởng vững chắc của chúng tôi đối với những triển vọng tăng trưởng dài hạn của Việt Nam. Việt Nam là một trong những nước có thị trường ngân hàng tăng trưởng nhanh nhất ở Đông Nam Á, và Techcombank đang hội tụ đầy đủ những điều kiện tốt nhất với vị thế dẫn đầu trong mảng bán lẻ và đội ngũ lãnh đạo xuất sắc, dày dạn kinh nghiệm ngân hàng trong nước và quốc tế. Chúng tôi tin tưởng rằng Techcombank sẽ tiếp tục củng cố vị thế dẫn đầu của mình ở Việt Nam và sẽ trở thành một trong những ngân hàng hàng đầu trong khu vực Đông Nam Á""."
